Date;Time;candleNo;tradeType;Price;Quantity;Total;dealNum;coms;Age;posHigh;posLow;posRange;posEntry;posExit;posEffic;posType
17.05.2021;17:37:50.554;QM;SBER; 15 ìèíóò
14.12.2020;16:15:00.000;0;QM_Init: AQL Script has been loaded successfully;C:\Users\Admin\OneDrive\Documents\My Stocks\Stock\HP-HP\Libs Sandbox\trade_lib.aql
15.12.2020;18:45:00.000;67;#step_=;67n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;19:00:00.000;68;#step_=;68n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;19:15:00.000;69;#step_=;69n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;19:30:00.000;70;#step_=;70n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;19:45:00.000;71;#step_=;71n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;20:00:00.000;72;#step_=;72n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;20:15:00.000;73;#step_=;73n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;20:30:00.000;74;#step_=;74n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;20:45:00.000;75;#step_=;75n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;21:00:00.000;76;#step_=;76n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;21:15:00.000;77;#step_=;77n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;21:30:00.000;78;#step_=;78n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;21:45:00.000;79;#step_=;79n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;22:00:00.000;80;#step_=;80n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;22:15:00.000;81;#step_=;81n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;22:30:00.000;82;#step_=;82n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;22:45:00.000;83;#step_=;83n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;23:00:00.000;84;#step_=;84n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;23:15:00.000;85;#step_=;85n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;23:30:00.000;86;#step_=;86n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
15.12.2020;23:45:00.000;87;#step_=;87n;account_=;-30l;lbreak_=;0,00p;lbounce_=;0,00p;sbreak_=;0,00p;sbounce_=;0,00p
16.12.2020;09:45:00.000;88;#step_=;88n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;10:00:00.000;89;#step_=;89n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;10:15:00.000;90;#step_=;90n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;10:30:00.000;91;#step_=;91n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;10:45:00.000;92;#step_=;92n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;11:00:00.000;93;#step_=;93n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;11:15:00.000;94;#step_=;94n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;11:30:00.000;95;#step_=;95n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;11:45:00.000;96;#step_=;96n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;12:00:00.000;97;#step_=;97n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;12:15:00.000;98;#step_=;98n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;12:30:00.000;99;#step_=;99n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;12:45:00.000;100;#step_=;100n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;13:00:00.000;101;#step_=;101n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;13:15:00.000;102;#step_=;102n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;13:30:00.000;103;#step_=;103n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;13:45:00.000;104;#step_=;104n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;14:00:00.000;105;#step_=;105n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;14:15:00.000;106;#step_=;106n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;14:30:00.000;107;#step_=;107n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;14:45:00.000;108;#step_=;108n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;15:00:00.000;109;#step_=;109n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;15:15:00.000;110;#step_=;110n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;15:30:00.000;111;#step_=;111n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;15:45:00.000;112;#step_=;112n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
16.12.2020;16:00:00.000;113;#step_=;113n;account_=;-30l;lbreak_=;285,97p;lbounce_=;277,80p;sbreak_=;276,04p;sbounce_=;284,32p
